Country,Date,Covid Deaths,Surplus Deaths,Max Deaths,Overall Deaths
Norway,2020W42,2.473088622450686e-07,0.0,0.00014834185545750748,0.00013855479007279968
Belgium,2020W42,1.9991748860015958e-05,0.0,0.00018101604802996202,0.00017704092749483107
Portugal,2020W42,9.77512170673884e-06,8.305902039880009e-06,0.00019205172499559488,0.00021013274874221374
Europe**,2020W42,1.1274014237448859e-05,6.297809925601819e-07,0.00019131615917727945,0.0002032199544072885
Serbia,2020W42,1.746331648462857e-06,0.0,0.00028801969445690185,0.00027184562661071806
Romania,2020W42,2.3800023143829947e-05,1.085001092405668e-05,0.00026728563518129957,0.0003019356692491862
North Macedonia,2020W42,2.320176642781737e-05,0.0,0.0,0.0
Montenegro,2020W42,4.779249679280127e-05,0.0,0.00021147657170875336,0.0002443324274238716
Switzerland,2020W42,7.035512035339031e-06,0.0,0.00015233671985452613,0.0001486299974241568
Estonia,2020W42,1.5036825184877766e-06,0.0,0.00023593945277014072,0.00022154255772386576
Ireland,2020W42,4.793936628951702e-06,0.0,8.02057131581189e-05,0.00012071398761513106
Cyprus,2020W42,1.116062709331512e-06,0.0,0.0001273175941375663,0.0001216508353171348
Bulgaria,2020W43,1.8699115994472004e-05,0.0,0.0003001570910003502,0.0003187042630707303
Sweden,2020W43,1.6057609564683023e-06,0.0,0.00017294411747708916,0.00015174441038625456
Netherlands,2020W43,1.5793616346164027e-05,0.0,0.00017034073280537657,0.00018486923867997793
Italy,2020W43,1.3944172967302957e-05,7.365376057471222e-06,0.00020118385491154205,0.0002224934039363162
Poland,2020W43,2.3423184722784055e-05,5.0199412035491364e-05,0.00020634568336941274,0.00027996828012768815
Malta,2020W43,1.3563262933540011e-05,0.0,0.0001566804461803538,0.00012917393270038107
Denmark,2020W43,3.0821680312394855e-06,0.0,0.00017880465991257743,0.00017362879909315766
Austria,2020W43,1.3396526127778529e-05,0.0,0.00017914551622926416,0.00018673040875599934
France,2020W43,2.0086707769677502e-05,0.0,0.00017269050414829654,0.00018991964952306314
Hungary,2020W43,2.7986816804805754e-05,0.0,0.0002572982807206227,0.0002846639506094686
Finland,2020W43,8.433034388287865e-07,0.0,0.0001939173762451826,0.00018841808261831744
Greece,2020W43,5.930847072296652e-06,0.0,0.00020961622867635374,0.00020542581359360136
Lithuania,2020W43,7.75005246189359e-06,0.0,0.00028738352447432887,0.00029402506724660906
Slovenia,2020W43,2.7027321777335646e-05,0.0,0.00019059028454165093,0.0002165346832453207
Czechia,2020W43,7.173263530595588e-05,1.1667697856465965e-05,0.00020321873330974755,0.0002866190664721694
Albania,2020W43,1.0955066205705753e-05,3.4652614908628986e-05,0.0001431021690097579,0.00018870985012409263
Germany,2020W43,3.3992731800757395e-06,0.0,0.00021368405549182425,0.00021583380405049295
Spain,2020W43,2.073896760237808e-05,6.943551057677132e-06,0.0001597839646822956,0.0001874664833423508
Iceland,2020W43,1.8077037101310946e-06,0.0,0.00014966283809285407,0.0001355777782598321
Slovakia,2020W43,9.646296557804547e-06,1.2531892263569371e-05,0.0001946192736897903,0.00021679746251116423
United Kingdom,2020W43,2.2971738070210754e-05,0.0,0.00017221068945605416,0.00017794719547137565
Croatia,2020W43,1.8911451875103486e-05,2.986619418175604e-06,0.00024253192392105,0.0002644299952143291
Liechtenstein,2020W43,1.7069944095933086e-05,0.0,0.00017492968100637907,0.00014509452481543123
Latvia,2020W43,5.4580645456627846e-06,0.0,0.00029095916523658844,0.000288749221125386
Luxembourg,2020W43,1.1028311250452949e-05,0.0,0.00014605871916297837,0.0001307642619696564
Norway,2020W43,4.327905089288701e-07,0.0,0.0001491866650324891,0.0001392967166595349
Belgium,2020W43,4.182977755703194e-05,0.0,0.0001818743914708609,0.00019749424631409704
Portugal,2020W43,1.424189917538109e-05,1.4559151207404924e-06,0.00019705673861246912,0.00021275455290859071
Europe**,2020W43,1.719997035083108e-05,4.256218600402946e-06,0.0001925499437284967,0.0002140061326797307
Serbia,2020W43,2.813534322523492e-06,0.0,0.000283988417997957,0.00027815182423016727
Romania,2020W43,2.7948969556211677e-05,2.7159131288743544e-05,0.00026644392591883916,0.0003215520267637944
North Macedonia,2020W43,3.367478599592938e-05,0.0,0.0,0.0
Montenegro,2020W43,5.531041763661271e-05,3.346243286403729e-06,0.00020393357426439727,0.0002625902351874137
Switzerland,2020W43,1.733888485211969e-05,0.0,0.0001518498145619473,0.00015820290724273287
Estonia,2020W43,1.2530687654064805e-06,0.0,0.00023848140150311339,0.00022229439898310965
Ireland,2020W43,5.925838333009743e-06,0.0,0.00012091516756778597,0.00012104689988103047
Cyprus,2020W43,0.0,0.0,0.00012331093388150548,0.0001220228562202453
Bulgaria,2020W44,3.200054902146755e-05,1.4765232571533448e-05,0.0003031679329324145,0.0003499337145254155
Sweden,2020W44,3.532674104230265e-06,0.0,0.00017500148594322548,0.0001564974628174007
Netherlands,2020W44,2.3328010617582853e-05,5.779951690708164e-06,0.00016844576292989838,0.0001975537252381894
Italy,2020W44,2.5823167775203097e-05,1.7935100229976222e-05,0.00019794073009473862,0.00024169899809991794
Poland,2020W44,3.622269107938625e-05,8.682530199523897e-05,0.0002058632033072142,0.00032891119638183943
Malta,2020W44,2.0021959568559065e-05,0.0,0.00016052985496691372,0.00014144545630691727
Denmark,2020W44,3.481708331585344e-06,0.0,0.0001776982443049985,0.00017596896370946914
Austria,2020W44,2.406896755547953e-05,0.0,0.00017822539237851914,0.00019665652560833664
France,2020W44,3.346799261207243e-05,0.0,0.0001729866490014568,0.00020347337360311778
Hungary,2020W44,4.2750975976006835e-05,8.645124341088122e-06,0.00025457482710092836,0.0003059709274180233
Finland,2020W44,6.023595991634189e-07,2.089471480799274e-06,0.00019464117360597333,0.00019733300468593602
Greece,2020W44,7.772531163167716e-06,0.0,0.0002113917391498304,0.0002116688105118084
Lithuania,2020W44,1.1565462904671971e-05,2.693809693539965e-06,0.00028787354183930114,0.0003021328144375131
Slovenia,2020W44,5.4844916121260055e-05,0.0,0.00019332017736870832,0.0002449844956425161
Czechia,2020W44,0.00010368994482567397,3.135674519003258e-05,0.0002019378437989425,0.00033698453381464903
Albania,2020W44,1.2839808778730398e-05,4.2013233706677626e-05,0.0001522330477256749,0.00020708609021108292
Germany,2020W44,5.848513643550121e-06,2.632097471754896e-07,0.00021406336940271785,0.00022017509279344347
Spain,2020W44,3.5570599570304626e-05,0.0,0.0001623308581928195,0.00019452012339158281
Iceland,2020W44,6.3269629854588314e-06,0.0,0.000147588404564059,0.00013828933382502875
Slovakia,2020W44,1.642312515221154e-05,2.366471964377934e-05,0.00019447589808429437,0.00023456374288028525
United Kingdom,2020W44,3.1204152802099907e-05,0.0,0.00017325563751346653,0.00018365887081998894
Croatia,2020W44,3.278535543413137e-05,6.090480959216033e-06,0.00024091455204704827,0.00027979038844039566
Liechtenstein,2020W44,1.7069944095933086e-05,0.0,0.00016569485886351988,0.00014509452481543123
Latvia,2020W44,9.33152970710089e-06,0.0,0.0002927376573810975,0.0002977286176359925
Luxembourg,2020W44,2.4682410893870884e-05,0.0,0.0001488993633026619,0.00014599383464885334
Norway,2020W44,4.327905089288701e-07,0.0,0.00015118075612394105,0.00014226442300647573
Belgium,2020W44,7.255302796961058e-05,0.0,0.00018316056958367973,0.00023274665195181638
Portugal,2020W44,2.2204415532525973e-05,0.0,0.00020359791813245957,0.00022304756185807068
Europe**,2020W44,2.716683437435183e-05,9.117866031353378e-06,0.00019252537751980462,0.00022881007792550982
Serbia,2020W44,5.141976520473969e-06,1.5860450619361957e-07,0.00028366879758147796,0.00028896937860814557
Romania,2020W44,3.4389384280034374e-05,4.0212929102190156e-05,0.00026802427800345864,0.00034262659138568316
North Macedonia,2020W44,4.6081286099692834e-05,0.0,0.0,0.0
Montenegro,2020W44,5.4773423290626175e-05,1.7299782165961118e-05,0.0002060898657644358,0.0002781630712210231
Switzerland,2020W44,3.5946468595857895e-05,0.0,0.00015351860492029108,0.0001720432587876621
Estonia,2020W44,1.2530687654064805e-06,0.0,0.00024046009923799552,0.00022054010271154055
Ireland,2020W44,6.391915505268936e-06,0.0,0.00012367855768499845,0.0001239765278209454
Cyprus,2020W44,3.7202090311050393e-07,1.8826850475443337e-06,0.00012200027568825349,0.0001242549816389083
Bulgaria,2020W45,4.853095310936419e-05,4.6639900352930406e-05,0.00030676375322300566,0.00040193460668530025
Sweden,2020W45,7.611306933659752e-06,0.0,0.00017389041265344942,0.00015845649118429207
Netherlands,2020W45,2.7161968208861802e-05,6.333357832098142e-06,0.00017105870982409198,0.00020455403586505194
Italy,2020W45,4.2051979251273204e-05,2.6459683780261703e-05,0.0001990105028435861,0.000267522165875121
Poland,2020W45,5.015856104232133e-05,0.0001280417415041689,0.0002036795323227883,0.00038187983486927854
Malta,2020W45,3.0355874184589547e-05,0.0,0.00015615179726499989,0.00015694632823096298
Denmark,2020W45,3.2533995885305677e-06,0.0,0.00017701082177261818,0.00017699635305321563
Austria,2020W45,3.9592518723044624e-05,0.0,0.00017570573875594155,0.00021128448728546527
France,2020W45,4.736659516744653e-05,0.0,0.0001735745566419052,0.00022038227256449458
Hungary,2020W45,5.480894355898313e-05,2.4500789154948704e-05,0.00025382587735551246,0.00033313561006944426
Finland,2020W45,1.7468428375739146e-06,0.0,0.00019626751169582994,0.00019546568992852945
Greece,2020W45,1.4702257742377489e-05,0.0,0.00021498392406567722,0.00022431087927117757
Lithuania,2020W45,1.967321009557603e-05,2.6327399087325244e-06,0.00028471535906301435,0.00030702130906732294
Slovenia,2020W45,8.376889205840872e-05,0.0,0.000193638557893303,0.00027390847157966476
Czechia,2020W45,0.000123998098633526,5.290110192651951e-05,0.00020032787116832257,0.0003772270717283681
Albania,2020W45,1.637370110315161e-05,6.900958257297935e-05,0.00015256546616823055,0.0002379487498443615
Germany,2020W45,9.520370050330046e-06,8.716838400392484e-07,0.0002148057857127851,0.0002251978396031544
Spain,2020W45,4.231480775297014e-05,0.0,0.00016660621088493953,0.00020663016144220847
Iceland,2020W45,1.2653925970917663e-05,0.0,0.00014560888884427252,0.00014100088939022538
Slovakia,2020W45,2.142943096069238e-05,3.559739919044787e-05,0.00019176214752641372,0.000248788977677554
United Kingdom,2020W45,3.91864941824736e-05,0.0,0.00017599644144607602,0.00019111105669514982
Croatia,2020W45,4.765025210451839e-05,4.831358773669661e-06,0.00024308208458467386,0.00029556369546286193
Liechtenstein,2020W45,3.413988819186617e-05,4.592515617457679e-06,0.00015757195329390664,0.0001963043571032305
Latvia,2020W45,1.1796462082561501e-05,1.633204697192524e-06,0.0002844750174544857,0.00029790468423423973
Luxembourg,2020W45,4.0962298930253806e-05,0.0,0.00015545356980583392,0.00015964793429227125
Norway,2020W45,9.274082334190073e-07,0.0,0.00015270927791907385,0.00014615953758683554
Belgium,2020W45,0.00010287240466784547,0.0,0.0001837621168916288,0.0002769419755500046
Portugal,2020W45,3.2626896292691225e-05,0.0,0.00020709062002024725,0.00023440871324570422
Europe**,2020W45,3.731444787721479e-05,1.610004928621586e-05,0.00019315968962628973,0.0002465741867897204
Serbia,2020W45,9.701842491460318e-06,1.4659806142651762e-05,0.00028032471481019913,0.00030468636344431124
Romania,2020W45,4.3312223007918096e-05,6.274808376298348e-05,0.00026328272197317275,0.00036934302874407434
North Macedonia,2020W45,6.187137714084632e-05,0.0,0.0,0.0
Montenegro,2020W45,6.551331021035679e-05,1.1390171890084737e-05,0.00020877750996439303,0.00028568099206483454
Switzerland,2020W45,5.65532142294192e-05,0.0,0.00015433701828898252,0.00020199224171405064
Estonia,2020W45,1.7542962715690727e-06,0.0,0.00024476272478509667,0.00021502660014375205
Ireland,2020W45,6.391915505268936e-06,0.0,0.00012388075696186766,0.00012304437347642703
Cyprus,2020W45,4.836271740436552e-06,0.0,0.00012538405435063625,0.00012797519067001337
Bulgaria,2020W46,7.426633440072514e-05,9.352936079669171e-05,0.0003100920218159449,0.0004778877170133618
Sweden,2020W46,1.5029922552543308e-05,0.0,0.00017574024750188866,0.00016802682648484315
Netherlands,2020W46,2.8134763418589296e-05,6.737446984124332e-06,0.00017219964835810358,0.0002070718587608172
Italy,2020W46,5.989016662268175e-05,2.8651976881664273e-05,0.0002020514949962561,0.0002905936385006021
Poland,2020W46,6.745066770303028e-05,0.00014099029557774505,0.00020223555863580706,0.0004106765219165824
Malta,2020W46,3.293935283859717e-05,0.0,0.0001621672506544805,0.00017632241813602016
Denmark,2020W46,3.4246311458216503e-06,0.0,0.00018014004247587115,0.00017705343023897933
Austria,2020W46,5.8511846708514577e-05,0.0,0.0001792943363396126,0.00023035308018600796
France,2020W46,5.7767144616009005e-05,0.0,0.0001751921613758283,0.00022913725900224706
Hungary,2020W46,6.642158847554268e-05,4.775098812075204e-05,0.00025232797786468056,0.0003665005544609753
Finland,2020W46,2.650382236319043e-06,0.0,0.0001920453604245507,0.00019275507173229406
Greece,2020W46,2.812470111652254e-05,0.0,0.0002190644832240184,0.00024182248562674822
Lithuania,2020W46,3.100020984757436e-05,8.853242483704055e-06,0.0002799256354040847,0.00031977908773536315
Slovenia,2020W46,0.0001087415051626136,9.610687111557587e-06,0.00019111854480198783,0.000309470737076159
Czechia,2020W46,0.00011973089453586383,6.0676094129263554e-05,0.00020320531547215123,0.0003836123041372786
Albania,2020W46,2.07321683032711e-05,0.0001070294605151751,0.00015212264327571365,0.00027988427209415986
Germany,2020W46,1.375743579483483e-05,0.0,0.00021888299003856415,0.00022976360865044956
Spain,2020W46,4.74063684664736e-05,0.0,0.0001706487926926617,0.0002105683851985095
Iceland,2020W46,1.2653925970917663e-05,0.0,0.00014321460045157107,0.00014371244495542203
Slovakia,2020W46,2.5947316690297037e-05,3.938301057979914e-05,0.0001917007392384933,0.0002570310665085895
United Kingdom,2020W46,4.5293285426481293e-05,0.0,0.0001812302374854947,0.0001995135213060695
Croatia,2020W46,6.259773153418534e-05,8.28804030771555e-06,0.0002432590444589448,0.0003141448163008457
Liechtenstein,2020W46,5.120983228779926e-05,0.0,0.00019139284633333894,0.00020483932915119703
Latvia,2020W46,1.44374610562693e-05,0.0,0.0002862597694130909,0.00029737648443949814
Luxembourg,2020W46,5.671702928804374e-05,0.0,0.00016332528786590613,0.00017225171857850318
Norway,2020W46,1.4838531734704118e-06,0.0,0.00015535380965592775,0.00014517030213785528
Belgium,2020W46,0.00011242113319982999,2.3252121327197386e-07,0.00018745336346676238,0.00030010701787986434
Portugal,2020W46,4.262859366812931e-05,5.130454805029085e-07,0.00020783946586478818,0.0002509811050134204
Europe**,2020W46,4.634691839853046e-05,1.7632617741492945e-05,0.00019620589950410726,0.0002601854356441307
Serbia,2020W46,1.6881205935140953e-05,3.247134374910172e-05,0.00028114071478735304,0.0003304932644715957
Romania,2020W46,5.1176125622181385e-05,8.134991883461523e-05,0.00026250920474888843,0.0003950352492056851
North Macedonia,2020W46,7.94338253396803e-05,0.0,0.0,0.0
Montenegro,2020W46,7.142024801620864e-05,0.0,0.00021471010961874297,0.0002749411051451039
Switzerland,2020W46,7.139314671926e-05,0.0,0.00015748604153415744,0.00022717399244163026
Estonia,2020W46,3.5085925431381455e-06,0.0,0.00024123715984156023,0.0002117686213536952
Ireland,2020W46,7.257487396607438e-06,0.0,0.0001252287521409957,0.00012291120857006727
Cyprus,2020W46,6.696376255989072e-06,0.0,0.00013276141293619553,0.0001331834833135604
Bulgaria,2020W47,0.00010202584680488976,0.00014548542769640143,0.0003111007190345979,0.0005586119935358891
Sweden,2020W47,2.1163929406252223e-05,0.0,0.0001747415264829639,0.0001775971617853942
Netherlands,2020W47,2.6055652087995238e-05,0.0,0.0001747984620836288,0.0002003576643721098
Italy,2020W47,7.484160632168253e-05,2.68937693826811e-05,0.00020644322668761123,0.00030817860239197483
Poland,2020W47,8.025017405963247e-05,0.00012876554680651901,0.00020240956776778208,0.0004114252886339335
Malta,2020W47,3.746044048311051e-05,0.0,0.00015966603495673638,0.00017632241813602016
Denmark,2020W47,4.737406418386616e-06,0.0,0.00018264403569302336,0.00018293238037263981
Austria,2020W47,7.605047422956169e-05,0.0,0.00017996604250399882,0.00024957093800162343
France,2020W47,5.871802384081836e-05,0.0,0.00017876676095567184,0.0002310636516286743
Hungary,2020W47,7.395781821490285e-05,6.265453397011845e-05,0.0002560937284150928,0.0003927060806001141
Finland,2020W47,4.999584673056377e-06,0.0,0.00019271807554637583,0.00019197200425338158
Greece,2020W47,4.60108872871856e-05,0.0,0.00022333193822167294,0.00026479671428574994
Lithuania,2020W47,4.471184112630916e-05,2.6578193355761004e-05,0.0002778200210321518,0.00034911005551422193
Slovenia,2020W47,0.00012723388322079062,1.5435431172740368e-05,0.0001882968364938424,0.00033096615088737337
Czechia,2020W47,0.00010506043373295232,4.9836027983182444e-05,0.00020373556733847926,0.000358632029054614
Albania,2020W47,2.709317448722928e-05,0.0001360013072910714,0.00015153973150600108,0.0003146342132843018
Germany,2020W47,1.8996645755163832e-05,0.0,0.00022199331837953267,0.00023616931447799795
Spain,2020W47,4.10348850321723e-05,0.0,0.0001734874630027309,0.00021126460689828414
Iceland,2020W47,7.2308148405243785e-06,0.0,0.00014413653739505828,0.000133770074549701
Slovakia,2020W47,2.7290471907206533e-05,3.551476379606709e-05,0.00019477530339405159,0.0002575805390973252
United Kingdom,2020W47,4.9224438512304425e-05,0.0,0.00018516157245479682,0.00020839112528486854
Croatia,2020W47,7.457223162977488e-05,2.3955602159492662e-05,0.00024311704135179414,0.00034164487514106167
Liechtenstein,2020W47,0.00011948960867153161,0.0,0.00019959207455455942,0.0002219092732471301
Latvia,2020W47,1.70784600299771e-05,0.0,0.00028881856969017566,0.0003045952149676328
Luxembourg,2020W47,6.301892143115971e-05,0.0,0.00016159797974746133,0.00018695613357910714
Norway,2020W47,2.6585702691344875e-06,0.0,0.0001587334904492226,0.00014572674707790667
Belgium,2020W47,0.00010252622719840796,5.6671711347942e-06,0.00018894226293399028,0.00029713566126719245
Portugal,2020W47,4.90374482970508e-05,0.0,0.00021104990875925455,0.0002586523097965234
Europe**,2020W47,5.137413056099657e-05,1.8881218421817618e-05,0.0001986385840674098,0.000268893933050224
Serbia,2020W47,2.929956432421016e-05,5.77745592555392e-05,0.00028416687935597966,0.00037124100293572904
Romania,2020W47,5.645344658186359e-05,9.58685707717354e-05,0.00026635701852013594,0.00041867903587373495
North Macedonia,2020W47,9.490166962489189e-05,0.0,0.0,0.0
Montenegro,2020W47,7.94751632060066e-05,0.0,0.00021521730707553633,0.00028621798641082104
Switzerland,2020W47,7.493012544740858e-05,1.2857361241465856e-05,0.00015710984481445686,0.0002448973315033313
Estonia,2020W47,9.02209511092666e-06,0.0,0.00023438349982726298,0.00022429930900776
Ireland,2020W47,6.991157583887899e-06,0.0,0.00012637454804325456,0.00011884967892609427
Cyprus,2020W47,8.184459868431087e-06,0.0,0.00013318244683592698,0.0001331834833135604
Bulgaria,2020W48,0.00012713471132324005,0.00019270080875125108,0.00031121145114101505,0.0006310469712155061
Sweden,2020W48,2.9000042873817537e-05,0.0,0.0001771993552754988,0.0001867821144563929
Netherlands,2020W48,2.3251712954074814e-05,0.0,0.0001753748474279362,0.00019684797185074001
Italy,2020W48,8.34568318313439e-05,2.5256030481385618e-05,0.00020819913654625675,0.00031691199885898626
Poland,2020W48,8.646934232374888e-05,9.673729605828265e-05,0.00020516544437769146,0.00038837208275972296
Malta,2020W48,3.4876961829102884e-05,0.0,0.00016012084011469282,0.00018084350578053348
Denmark,2020W48,6.906339477406995e-06,0.0,0.00018636514076831651,0.0001869848605618621
Austria,2020W48,9.213376882864956e-05,0.0,0.00018225663670634205,0.00026539301899933395
France,2020W48,5.274177254706835e-05,0.0,0.00018090460849444568,0.00022658515828488307
Hungary,2020W48,9.303818169137386e-05,5.778996703852764e-05,0.00025955381616798464,0.0004103819648978862
Finland,2020W48,5.7224161920524795e-06,0.0,0.00019095914079080817,0.00019588734164794383
Greece,2020W48,5.827837623146236e-05,4.5807398495102205e-06,0.00022531762166346262,0.0002881767377444352
Lithuania,2020W48,5.75888513706862e-05,4.38838434856352e-05,0.0002752990863680438,0.0003767717812243652
Slovenia,2020W48,0.00014778096995209843,1.7659852228919377e-05,0.00019207848694373795,0.00035751930912475573
Czechia,2020W48,8.58735890310553e-05,3.4652785072529765e-05,0.00020480900399919792,0.00032533537810278297
Albania,2020W48,3.2629605795489173e-05,0.00014157018631179188,0.00015633693663691617,0.00033053672874419724
Germany,2020W48,2.4608653363779436e-05,0.0,0.00022446887108013564,0.0002453770155329908
Spain,2020W48,3.855943009964023e-05,0.0,0.00017597102626390503,0.00020576515872430665
Iceland,2020W48,1.8077037101310946e-06,0.0,0.00015010050284244036,0.0001202122967237178
Slovakia,2020W48,2.8755732143835072e-05,3.084875603492502e-05,0.00019724342080025084,0.0002568479089790109
United Kingdom,2020W48,4.987963069327495e-05,0.0,0.0001865969934924956,0.00021183213460172138
Croatia,2020W48,9.051070417080096e-05,2.2371928348676398e-05,0.0002450310461997301,0.0003579136787192075
Liechtenstein,2020W48,0.00011095463662356504,0.0,0.0002168111189512627,0.0002475141893910297
Latvia,2020W48,2.324079096862863e-05,1.2838105612745324e-07,0.0002917900388377079,0.00031515921086246396
Luxembourg,2020W48,6.616986750271769e-05,0.0,0.00015574091050819157,0.00019798444482956008
Norway,2020W48,3.7096329336760292e-06,0.0,0.00016052401448181781,0.00014554126543122288
Belgium,2020W48,8.513080935917329e-05,0.0,0.0001918221972930568,0.00027417255579450454
Portugal,2020W48,5.085005364664475e-05,0.0,0.00021922294167247606,0.0002632161911231796
Europe**,2020W48,5.389711810309513e-05,1.7550914759039072e-05,0.0002004373353427396,0.0002718853682048738
Serbia,2020W48,4.375530963648603e-05,9.735740407893567e-05,0.00028848487180644115,0.00042959758552186286
Romania,2020W48,5.8553959200684463e-05,0.00010270096311160993,0.00027063477556906607,0.0004318896978813605
North Macedonia,2020W48,9.989649434199145e-05,0.0,0.0,0.0
Montenegro,2020W48,7.786418016804701e-05,0.0,0.00021519685247218664,0.00028353301468088843
Switzerland,2020W48,7.408432618632958e-05,1.2439824750688795e-05,0.00016041078787709418,0.00024693493881411253
Estonia,2020W48,1.152823264173962e-05,0.0,0.0002328841859459237,0.0002360781554025809
Ireland,2020W48,8.056476834766054e-06,0.0,0.00012853134032985943,0.00011904942628563393
Cyprus,2020W48,7.068397159099575e-06,0.0,0.00013976829280464657,0.0001406239013757705
Bulgaria,2020W49,0.00013523123577445474,0.00021651335426243372,0.0003180982275073547,0.0006698428175442432
Sweden,2020W49,3.558366279533758e-05,0.0,0.00017958984629289583,0.00019577437581261542
Netherlands,2020W49,2.1916503842684135e-05,0.0,0.00017607214989087932,0.00019589425105688956
Italy,2020W49,8.314170927841048e-05,1.8728294467695207e-05,0.00021137306824658451,0.00031324307199269023
Poland,2020W49,8.269908167638086e-05,7.271726647231339e-05,0.00020960302204987773,0.000365019370198572
Malta,2020W49,3.552283149260479e-05,0.0,0.00015867681037941232,0.00018794807207905446
Denmark,2020W49,8.789886607608904e-06,0.0,0.00018939372162017087,0.00018744147804797167
Austria,2020W49,9.851484394800924e-05,0.0,0.00018291090889336795,0.0002751325547078303
France,2020W49,4.543527570565757e-05,0.0,0.00018253463794454738,0.00022203768924602797
Hungary,2020W49,0.00010602105019690798,4.570459372058734e-05,0.0002657129724636099,0.00041743861638110524
Finland,2020W49,7.409023069710053e-06,0.0,0.0001958530624636753,0.00020154952188007995
Greece,2020W49,6.283576398175347e-05,1.3426455663018332e-05,0.00022917640457850572,0.0003054386242232775
Lithuania,2020W49,6.843892481733722e-05,6.009521815401911e-05,0.0002823378690853407,0.000410872012056697
Slovenia,2020W49,0.0001604253310175186,9.720782595684578e-06,0.0001971725753372532,0.00036731868895045636
Czechia,2020W49,7.335230401455759e-05,2.4095126439373378e-05,0.00020446504632445827,0.0003019124767783892
Albania,2020W49,3.581010888746826e-05,0.00014149731000522416,0.00016065048373278934,0.00033795790262548174
Germany,2020W49,3.0393029777516812e-05,5.974629475515138e-07,0.00022591919844362757,0.0002569096911686959
Spain,2020W49,3.519787482194042e-05,0.0,0.00017975349661759652,0.00020232624547996523
Iceland,2020W49,1.8077037101310946e-06,0.0,0.00014305071481551367,0.00010755837075280013
Slovakia,2020W49,3.077046496919931e-05,3.521155313806028e-05,0.0001937353588351489,0.0002597173769424085
United Kingdom,2020W49,4.968457347909289e-05,0.0,0.0001892023135294991,0.00021175211112923643
Croatia,2020W49,0.00010388911117414928,3.48671966023181e-05,0.0002482265022092747,0.00038698280998574207
Liechtenstein,2020W49,0.00010241966457559851,0.0,0.00021797616211310618,0.0002560491614389963
Latvia,2020W49,3.0107388300268907e-05,9.5387552070773e-06,0.0002925915273850949,0.0003322376708924411
Luxembourg,2020W49,6.932081357427568e-05,0.0,0.000155105876586171,0.0001943083410794091
Norway,2020W49,5.008004460462639e-06,0.0,0.0001608354346408715,0.0001460977103712743
Belgium,2020W49,6.548523796859484e-05,0.0,0.00019449224236131043,0.0002531711226486292
Portugal,2020W49,5.2986338522951916e-05,0.0,0.00022904975783129747,0.00026690613772771017
Europe**,2020W49,5.3670712180874095e-05,1.7375441776681472e-05,0.00020216074936790681,0.0002732069033254624
Serbia,2020W49,5.369969819023286e-05,0.00016399059432434642,0.00028763017365313135,0.0005053204661677106
Romania,2020W49,5.8119968990184285e-05,0.00010759134233836408,0.0002767677476890166,0.00044247905901756494
North Macedonia,2020W49,9.812413718431096e-05,0.0,0.0,0.0
Montenegro,2020W49,7.732718582206048e-05,0.0,0.00021465045749343865,0.00028514399771884804
Switzerland,2020W49,7.312319066237616e-05,1.3613573163999396e-05,0.00016127464677456483,0.00024801141060094037
Estonia,2020W49,1.528743893795906e-05,0.0,0.0002393986007468842,0.00024810761555048316
Ireland,2020W49,6.85799267752813e-06,0.0,0.00012954233671420544,0.00011818385439429542
Cyprus,2020W49,1.1904668899536126e-05,0.0,0.000145951833265556,0.00014546017311620706
Bulgaria,2020W50,0.00013503846138275915,0.00020636938307631056,0.0003266518099619893,0.000668059654421059
Sweden,2020W50,4.213516749772825e-05,0.0,0.0001848421927536554,0.00019988512386117423
Netherlands,2020W50,2.1611313188651984e-05,0.0,0.00018054493395475737,0.00020123508750245224
Italy,2020W50,7.925332206275015e-05,1.0043696813825445e-05,0.00021661945376041307,0.00030591647263698867
Poland,2020W50,7.494714389674567e-05,5.427174221921259e-05,0.00021104713730900587,0.00034026602342496416
Malta,2020W50,3.552283149260479e-05,0.0,0.00016457965602230068,0.00019569850804107732
Denmark,2020W50,1.1187128409684056e-05,0.0,0.00019219128074184576,0.00018818348146289968
Austria,2020W50,9.691024611097727e-05,0.0,0.00018722316996788304,0.00027800590432298065
France,2020W50,4.0779416288844905e-05,0.0,0.0001851545937975818,0.00021966788143704713
Hungary,2020W50,0.00011640049388339041,3.591127532755531e-05,0.0002698883741418461,0.00042220014335279184
Finland,2020W50,7.107843270128344e-06,0.0,0.0001939728218628961,0.00020076645440116753
Greece,2020W50,5.865295604655478e-05,1.4523249196227384e-05,0.0002312011095044002,0.00030437731474718235
Lithuania,2020W50,8.322364028310345e-05,5.8130998976573705e-05,0.0002839443935337756,0.00042529903279345276
Slovenia,2020W50,0.00015457731402476177,1.5960931875489968e-05,0.00020515733225604554,0.0003756955781562973
Czechia,2020W50,6.905395244173001e-05,1.6768627827713994e-05,0.00020612270445601174,0.0002919452847254557
Albania,2020W50,3.380756990362958e-05,0.00012796771955781084,0.00016228263668798456,0.000324057926149425
Germany,2020W50,3.8782981152397144e-05,5.2513982500051665e-06,0.0002281920839609509,0.0002722264633633532
Spain,2020W50,2.994456563273173e-05,0.0,0.00018757298616170479,0.00020119400615002867
Iceland,2020W50,1.8077037101310946e-06,0.0,0.00014354030797254194,0.00010846222260786569
