,Year,Country,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53
0,2015,Albania,324.57050706286935,572.656121222706,483.42374616916794,622.6654742746889,531.4719481210731,519.7050415206065,479.5014439690124,523.627343720762,569.7143945725894,469.6956884686236,435.3755442172628,451.06475301788487,451.06475301788487,408.900004366213,437.33669531734057,445.1812997176516,467.73453736854583,392.23022001555205,406.93885326613525,369.6769823646578,387.3273422653577,345.16259361368583,388.30791781539654,342.22086696356916,365.7546801645023,340.2597158634914,355.9489246641135,360.8518024143079,410.8611554662908,589.325905573367,463.8122351683903,371.6381334647356,366.7352557145412,350.06547136388025,394.1913711156298,364.77410461446345,370.6575579146967,358.8906513142301,326.5316581629471,387.3273422653577,338.29856476341365,319.66762931267493,382.42446451516327,327.51223371298596,391.2496444655132,393.21079556559096,410.8611554662908,393.21079556559096,413.80288211640743,419.6863354166407,443.22014861757384,427.5309398169518,490.2877750194401
1,2015,Austria,1773.0216260454663,1839.61398758708,1911.4088773741323,1864.5861231651852,1911.4088773741323,2004.013880142939,2072.6872529827283,2101.8214111571842,1959.272137232167,1920.7734282159217,1834.4114593416414,1764.6975808527645,1794.8722446763081,1668.9710611366947,1626.3103295240985,1679.3761176275718,1609.662239138695,1511.8547081244499,1510.814202475362,1520.1787533171514,1452.5458861264501,1356.8193664103803,1495.2066177390464,1562.8394849297479,1337.0497590777136,1429.6547618465204,1547.231900193432,1535.7863380534673,1534.7458324043796,1699.1457249602386,1504.5711685808358,1560.7584736315723,1760.5355582564137,1431.7357731446957,1535.7863380534673,1445.262346582836,1505.6116742299234,1518.097742018976,1467.112965213678,1554.515439737046,1466.0724595645904,1540.9888662989058,1558.677462333397,1491.0445951426955,1519.1382476680637,1588.8521261569406,1546.1913945443443,1548.27240584252,1570.1230244733617,1578.4470696660635,1600.2976882969056,1607.5812278405197,1599.257182647818
2,2015,Belgium,2530.5320122122143,2596.340240079578,2597.3684936400055,2580.9164366731648,2718.702413770457,2804.047459285944,2973.709296756491,2852.3753766260393,2717.6741602100296,2526.4189979705043,2447.2434738175825,2447.2434738175825,2334.135582170551,2224.1124512048027,2280.6663970283184,2212.8016620401,2145.965180612309,2061.648388657249,2121.287095162047,2031.82903540485,2005.0944428337334,1958.8230326144935,1996.868414350313,2059.591881536394,1953.6817648123556,1941.342722087225,2366.0114425438055,1961.9077932957762,1847.7716480883175,1789.1611951439468,1827.2065768797663,2053.4223601738286,1904.325593911833,1804.58499855036,1973.2185824604792,1825.1500697589113,1971.1620753396242,1896.0995654284127,1986.5858787460375,2028.7442747235673,2076.043938503235,2117.174080920337,2095.5807561513584,2154.191209095729,2006.122696394161,1988.6423858668925,2077.0721920636624,2078.10044562409,2048.2810923716906,2172.699773183425,2143.9086734914536,2088.3829812283657,2182.9823087877007
3,2015,Bulgaria,2401.806580157891,2412.3703036212,2323.0588234314027,2246.2317436982435,2242.390389711585,2203.9768498450057,2248.1524206915724,2434.4580890444836,2459.42688995776,2371.0757482646272,2341.305254868028,2268.3195291215266,2279.8435910815006,2175.166694945071,2175.166694945071,2153.078909521788,2050.322690378687,2075.291491291964,2022.472873975417,1902.4305618923556,1905.3115773823492,1764.1418183726691,1890.9064999323818,1901.4702233956912,1828.48449764919,1765.1021568693336,1752.6177564126951,1947.5664712355867,1824.6431436625319,2017.6711814920945,2053.2037058686806,1919.7166548323166,1862.096345032447,1713.243878049451,1765.1021568693336,1896.6685309123689,1658.504583739575,1811.1984047092292,1659.4649222362395,1759.3401258893466,1853.4532985624667,1932.2010552889549,1983.098995612173,2101.220630701905,2009.0281350221142,2132.9118010918332,2032.076258942062,1946.6061327389223,1928.359701302297,2042.6399824053713,2091.6172457352604,2072.4104758019707,2063.76742933199
4,2015,Croatia,1124.3632038408489,1197.9196751201569,1218.9358097713875,1175.9482616211428,1160.6638000566113,1229.443877097003,1247.594175204884,1242.817780965968,1183.5904924034085,1160.6638000566113,1153.9768481221288,1176.903540468926,1036.4775498447927,1086.1520499295202,1029.7905979103102,980.1160978255829,994.4452805423311,973.4291458911003,965.7869151088346,884.588213047261,904.6490688507085,816.7634148546524,953.3682900876527,955.2788477832191,835.8689918103167,840.6453860492328,951.4577323920863,964.8316362610514,1002.0875113245969,1174.9929827733595,876.9459822649952,993.4900016945479,1018.3272517369116,790.0156071167222,887.4540495906106,870.2590303305126,868.3484726349462,1009.7297421068627,851.1534533748483,885.5434918950441,873.1248668738623,902.7385111551421,906.559626546275,910.3807419374078,959.0999631743521,908.4701842418414,896.0515592206596,912.2912996329743,938.0838285231212,910.3807419374078,896.0515592206596,986.8030497600654,999.2216747812472
5,2015,Cyprus,133.28903859231553,144.92538323132723,163.96667445880087,162.90882494616343,153.38817933242663,166.08237348407573,141.75183469341493,136.46258713022783,151.27248030715177,149.15678128187693,159.73527640825117,125.88409200385357,114.2477473648419,118.4791454153916,129.05764054176583,119.53699492802902,135.4047376175904,124.82624249121615,112.13204833956705,97.3221551626431,100.49570370055537,90.97505808681855,98.38000467528052,108.95849980165477,103.66925223846765,123.76839297857872,85.68581052363142,106.84280077637992,118.4791454153916,122.7105434659413,117.42129590275417,115.30559687747932,98.38000467528052,111.07419882692962,97.3221551626431,127.99979102912842,105.7849512637425,107.90065028901735,102.61140272583022,88.8593590615437,77.22301442253202,100.49570370055537,104.72710175110507,108.95849980165477,93.0907571120934,117.42129590275417,112.13204833956705,130.11549005440327,115.30559687747932,119.53699492802902,131.1733395670407,124.82624249121615,121.65269395330387
6,2015,Czechia,2414.8948196929764,2469.7326330922283,2433.1740908260604,2537.7721423098183,2620.028862408696,2638.30813354178,2774.38715197696,2725.642428955403,2649.47879923422,2393.5690033710453,2326.545009216404,2308.2657380833202,2256.4744698729155,2243.2727740545774,2143.752297885565,2216.8693824179004,2227.0245330473917,2072.6662434791274,2018.8439451428246,2013.7663698280792,2023.9215204575703,2060.4800627237382,2025.9525505834683,1915.2614087220156,1788.3220258533775,1919.3234689738122,2081.8058790456694,2172.18671964814,1973.145767310115,2141.7212677596667,1915.2614087220156,2189.4504757182744,2560.1134736946988,1841.1288091267309,1993.456068569097,2019.8594602057738,1951.8199509881836,1991.4250384431987,1944.7113455475398,2038.1387313388577,2066.5731531014326,2112.2713309341425,2130.5506020672265,2047.2783669053997,2051.3404271571962,2054.3869723460434,2005.6422493244863,2009.7043095762826,2050.324912094247,2079.774848919771,2040.169761464756,2060.4800627237382,2189.4504757182744
7,2015,Denmark,1162.9085059936765,1143.3031274542977,1127.8251970284723,1102.0286463187633,1120.6021628297538,1153.6217477381813,1141.2394033975208,1167.0359541072298,1214.5016074130942,1248.5530543499099,1221.7246416118126,1120.6021628297538,1127.8251970284723,1077.263957637443,1115.442852687812,1085.5188538645498,963.7591345147238,1027.7345802748018,1009.1610637638115,950.3449281456752,1005.0336156502581,1008.1292017354231,989.5556852244328,1049.4036828709573,942.0900319185683,925.5802394643547,972.0140307418307,981.3007889973259,946.2174800321218,981.3007889973259,977.1733408837724,958.599824372782,983.3645130541025,955.504238287617,929.7076875779081,907.0067229533643,942.0900319185683,972.0140307418307,993.6831333379861,989.5556852244328,956.5361003160053,978.2052029121608,1028.7664423031902,1024.6389941896368,1001.938029565093,1016.38409796253,1017.4159599909183,1117.5065767445888,1140.2075413691325,1065.913475325171,1056.6267170696758,1025.6708562180252,1017.4159599909183
8,2015,Estonia,358.0917292203792,343.92990942070315,297.3982157931963,324.7102968354286,332.8027652923863,335.83744096374545,327.74497250678775,335.83744096374545,327.74497250678775,359.1032877774989,344.94146797782287,334.82588240662574,320.6640626069497,307.51380136439343,314.5947112642314,300.43289146455544,305.490684250154,268.0630176367245,281.21327887928084,336.84899952086516,286.2710716648794,288.2941887791188,292.3404230075977,270.08613475096394,288.2941887791188,241.76249515161194,280.2017203221611,252.88963927992882,238.7278194802528,240.75093659449223,261.99366629400623,279.1901617650414,292.3404230075977,264.01678340824566,261.99366629400623,250.86652216568936,304.4791256930343,288.2941887791188,295.3750986789568,304.4791256930343,319.65250404983,299.4213329074357,282.22483743640055,273.12081042232313,280.2017203221611,288.2941887791188,258.9589906226471,285.2595131077597,260.9821077368865,308.52535992151314,321.6756211640694,270.08613475096394,271.0976933080837
9,2015,Europe**,118652.79682411691,128540.698243347,126314.43052162025,123824.52583284692,125832.61123701786,126391.19837409358,130238.68192765854,130491.20775816294,128412.41512145076,122859.87716032013,118078.04803388892,114647.73715231722,112318.43889174468,107964.89357384891,107707.31722673443,108882.06739024087,104906.30071477969,101614.3739883244,99807.29914523495,98780.02406674306,96917.39354094265,93481.02203943885,100189.11820095759,96856.7873416216,92821.42457016137,93492.13317598104,102652.76020335847,101123.46377382385,98433.55862729104,101402.25229070071,93993.14442370176,98980.02452450254,98511.33658308639,91057.78416991868,94050.72031305677,92519.40367687811,92682.03031172295,95380.0162848319,93811.3258257386,96297.19010122385,98582.04381562762,99750.73335920196,101638.61646805282,100997.20085857165,101097.2010874514,100231.54254048233,100441.64403146198,101282.04999538061,103854.78315655938,103968.92483194737,105592.16087042962,103146.70072782507,105501.25157144804
10,2015,Finland,1095.2793042741512,1171.129671606156,1164.0503039885023,1051.791760337135,1074.0412014211897,1073.0298631900964,1106.4040248161787,1085.1659219632172,1138.7668482111674,1146.8575540599145,1057.8597897236955,1026.5083045598,1024.4856280976132,1082.131907269937,1087.188598425404,1050.7804221060417,1086.1772601943105,1032.5763339463604,1020.4402751732397,937.510540223581,949.6465989967018,957.7373048454489,918.2951138328064,938.5218784546744,998.1908340891849,933.4651872992074,1027.5196427908934,895.0343345176582,913.2384226773394,912.227084446246,893.0116580554713,884.9209522067242,964.8166724631027,958.7486430765423,969.8733636185697,926.3858196815536,976.9527312362235,989.0887900093443,948.6352607656083,966.8393489252895,992.1228047026245,1026.5083045598,1056.848451492602,980.9980841605972,974.9300547740368,994.1454811648113,969.8733636185697,1009.3155546312123,1095.2793042741512,1069.9958484968163,1030.5536574841738,1113.4833924338325,1124.6081129758597
11,2015,France,13220.19395350936,13605.010934444717,13240.554640331338,13061.380596297944,13740.409501810862,14440.817128486853,15181.9461288068,14812.399662987926,14069.234593985782,13390.205688472864,12736.62764148742,12332.468008071184,12119.69883078153,11565.888149223767,11659.54730860486,11294.07298015038,11184.125271311708,10992.73481518513,10895.003518439642,10517.312777891977,10406.347034712204,10525.457052620768,10834.93949231481,10572.286632311314,10277.056673392653,10596.719456497685,11617.807900619808,10738.226229910422,10597.737490838785,10346.283008587374,10126.387590910028,10918.418308284914,10359.517455021658,10272.984536028258,10491.861919364506,10250.587780524083,10587.557147427795,10728.045886499434,10841.047698361403,11193.287580381597,11532.293015967507,11308.325460925766,11714.521163024196,11540.437290696298,11171.908859218522,10799.308290376352,10884.823175028652,11360.245212321805,11546.54549674289,11616.789866278708,11632.060381395191,11525.166775579815,12233.718676984598
12,2015,Germany,19164.129265435724,19747.870711558655,19970.102104205453,19812.38950297224,21215.4171892677,21408.97356350846,22934.8941858298,23824.84386421721,24166.895869489243,22532.419820345043,21270.719010479344,20491.372974515227,19566.60363092048,19118.04441442602,18525.08599810115,18552.736908706975,18093.936614210354,17526.580892890877,17483.56836528182,17135.371713208493,16723.680377521796,16590.54636349376,17181.4565642182,16664.282125109286,15995.539731568459,16541.38918908341,19716.123369751967,17779.535519544148,16843.50099014703,16664.282125109286,15804.03157292813,17052.418981391023,17287.96377544063,15600.234120685212,16505.54541607586,16031.383504576008,16336.567629040275,16420.54446865796,16044.696905978812,16825.067049743146,17180.432456417984,17254.168218033512,17759.05336353983,17199.89050462208,17434.41119087147,17018.623423983907,17255.192325833726,17207.05925922359,17419.049573868233,17465.13442487794,17827.668586154283,17590.07557650425,17624.89524171158
13,2015,Greece,2601.3017882269123,2963.2220370237,3002.561194501612,3014.3629417449856,2732.104486840969,2620.971366965868,2508.85476815382,2645.558340389563,2743.9062340843425,2585.5661252357477,2504.9208524060286,2416.4077480807273,2336.745954187956,2350.514659305225,2368.2172801702854,2385.919901035346,2202.992818763056,2249.2163287996027,2288.5554862775143,1981.7100579498028,2040.7187941666705,1908.9326166156661,2055.4709782208874,2072.190120149,2198.075424078317,1890.246516813658,1885.3291221289192,2233.480665808438,2160.7032244743014,2402.6390429634585,2438.044284693579,2332.812038440165,2204.959776636952,2046.6196677883572,2021.0492154277147,2238.3980604931767,2006.2970313734977,1949.2552530305256,1887.2960800028147,1818.4525544164692,2066.289246527313,2022.0326943646623,2037.768357355827,2165.62061915904,2298.390275646992,2323.9607280076348,2215.7780449433776,2185.2901978979958,2095.793614635747,2267.9024286016106,2347.5642224943817,2439.0277636305264,2526.5573890188803
14,2015,Hungary,2764.544195359153,2966.948323947948,2863.27791662198,2966.948323947948,3028.163231130901,3307.579662304701,3238.466057420722,3306.5923250920728,3080.492103400199,2924.4928238049324,2741.8354394687026,2729.0000557045355,2655.9371019700434,2605.5829041260017,2578.9247993850386,2578.9247993850386,2565.1020784082425,2435.7609035539394,2389.356054560411,2263.9642285566206,2245.2048215166838,2149.4331118917416,2403.1787755372065,2268.900914619762,2040.8260185026318,2113.8889722371237,2352.824577693165,2459.456996657018,2328.1411473774583,2591.760183149206,1994.4211695091033,2347.8878916300237,2712.215323089855,1976.6490996817945,2253.1035192177096,2191.888612034757,2164.2431700811653,2348.8752288426517,2119.8129955128934,2164.2431700811653,2302.470379849123,2431.8115547034263,2406.140787175091,2387.3813801351544,2394.292740623552,2285.6856472344425,2409.1027988129763,2358.7486009689346,2354.7992521184215,2387.3813801351544,2375.533333583615,2482.165752547468,2487.1024386106096
15,2015,Iceland,54.90977818292313,47.06552415679125,49.306739592828926,53.78917046490429,49.306739592828926,63.87463992707384,56.030385900941965,52.66856274688545,52.66856274688545,45.94491643877241,51.54795502886661,50.42734731084777,47.06552415679125,45.94491643877241,43.70370100273473,52.66856274688545,45.94491643877241,45.94491643877241,41.462485566697055,59.39220905499848,56.030385900941965,43.70370100273473,41.462485566697055,45.94491643877241,35.85944697660286,35.85944697660286,47.06552415679125,39.22127013065938,36.9800546946217,62.754032209055,47.06552415679125,35.85944697660286,54.90977818292313,51.54795502886661,28.015192950470983,53.78917046490429,42.58309328471589,42.58309328471589,50.42734731084777,35.85944697660286,30.25640838650866,43.70370100273473,58.27160133697964,42.58309328471589,33.618231540565176,50.42734731084777,48.18613187481009,59.39220905499848,39.22127013065938,44.82430872075357,50.42734731084777,36.9800546946217,56.030385900941965
16,2015,Italy,14788.686409045442,15405.450047003393,15082.940151009583,14539.25277347319,14837.403915993147,15238.83617324224,15112.170655178206,14760.430255015774,14170.948420948538,13846.48982467682,13490.852023958572,13109.881119627515,12789.319923911615,12502.860983059107,12482.39963014107,12453.169125972447,11737.021773841177,11639.586759945767,11864.661642044166,11222.56490047341,10774.36383655452,10569.750307374157,11750.662675786536,11153.386040607667,10319.342321662953,10530.776301815993,11515.844292298596,12928.651993782052,12961.779898506491,14181.666272477034,11700.970818699876,12271.940000126982,11415.486227986323,10346.624125553666,10830.876144613858,11060.822777407027,10356.367626943207,11066.668878240753,10412.879935002546,10940.003360176719,11325.846015202545,11096.873732548329,11530.459544382908,11421.332328820048,11546.049146606174,11330.717765897316,11389.178774234562,11436.921931043313,12180.351087065297,12170.607585675756,12143.32578178504,12237.837745263589,12878.960136695392
17,2015,Latvia,588.1481010988391,579.5689553777863,592.9142931660906,589.1013395122894,594.8207699929912,546.2056109070256,593.8675315795409,568.1300944163827,578.615716964336,576.7092401374355,571.9430480701839,538.5797035994232,529.0473194649201,538.5797035994232,571.9430480701839,543.3458956666747,552.8782798011778,491.87102134035814,489.01130610000723,521.4214121573176,509.98255119591397,509.98255119591397,496.6372134076097,437.5364317736907,523.3278889842182,498.5436902345103,556.6912334549789,464.22710735029926,500.4501670614109,484.2451140327557,470.8997762444514,498.5436902345103,495.68397499415937,495.68397499415937,448.0220543216441,417.51842509123423,455.6479616292465,481.38539879240477,503.30988230176183,465.1803457637496,489.96454451345755,529.0473194649201,545.2523724935753,524.2811273976686,476.6192067251532,518.5616969169668,495.68397499415937,493.7774981672588,511.8890280228146,498.5436902345103,540.4861804263238,569.083332829833,553.8315182146281
18,2015,Liechtenstein,12.542418241181823,4.180806080393941,4.180806080393941,4.180806080393941,6.271209120590911,5.2260076004924265,6.271209120590911,4.180806080393941,6.271209120590911,12.542418241181823,7.316410640689397,5.2260076004924265,5.2260076004924265,5.2260076004924265,2.0904030401969704,2.0904030401969704,5.2260076004924265,5.2260076004924265,4.180806080393941,3.1356045602954556,3.1356045602954556,3.1356045602954556,8.361612160787882,4.180806080393941,4.180806080393941,3.1356045602954556,4.180806080393941,5.2260076004924265,3.1356045602954556,7.316410640689397,9.406813680886367,4.180806080393941,3.1356045602954556,5.2260076004924265,5.2260076004924265,5.2260076004924265,6.271209120590911,4.180806080393941,6.271209120590911,7.316410640689397,5.2260076004924265,6.271209120590911,1.0452015200984852,6.271209120590911,6.271209120590911,7.316410640689397,2.0904030401969704,4.180806080393941,4.180806080393941,4.180806080393941,2.0904030401969704,2.0904030401969704,5.2260076004924265
19,2015,Lithuania,807.7173221710343,791.4481344021865,866.0949959298413,816.3304215780714,843.126730844409,835.4706424825982,881.4071726534628,878.5361395177838,882.3641836986891,871.8370622011994,857.4818965228042,869.9230401107467,822.0724878494294,812.502377397166,829.7285762112402,851.7398302514462,756.995736774038,749.3396484122273,761.7807920001698,730.1994275077004,767.5228582715279,746.4686152765482,813.4593884423924,708.1881734674945,716.8012728745316,661.2946322514036,791.4481344021865,729.2424164624741,659.3806101609509,691.9189856986467,695.7470298795521,786.6630791760548,720.629317055437,628.756256713708,673.7357758393462,667.0366985227618,625.8852235780289,701.4890961509101,694.7900188343257,709.1451845127209,706.2741513770418,822.0724878494294,820.1584657589768,771.3509024524333,707.2311624222682,779.9640018594704,724.4573612363424,728.2854054172477,752.2106815479063,739.7695379599638,752.2106815479063,832.5996093469192,861.3099407037096
20,2015,Luxembourg,91.32675972275018,98.09170488739835,90.1992688619755,105.9841409128212,112.74908607746937,112.74908607746937,103.72915919127182,129.66144898908976,99.21919574817305,126.2789764067657,94.70923230507427,82.30683283655264,99.21919574817305,102.60166833049712,84.56181455810203,90.1992688619755,81.17934197577794,68.77694250725631,76.66937853267918,73.28690595035509,69.90443336803101,86.81679627965141,80.05185111500325,73.28690595035509,85.68930541887671,60.88450648183346,98.09170488739835,99.21919574817305,77.79686939345386,64.26697906415754,82.30683283655264,76.66937853267918,80.05185111500325,82.30683283655264,78.92436025422856,82.30683283655264,90.1992688619755,73.28690595035509,78.92436025422856,73.28690595035509,76.66937853267918,74.41439681112978,82.30683283655264,94.70923230507427,83.43432369732733,75.54188767190448,87.94428714042611,68.77694250725631,66.52196078570692,85.68930541887671,93.58174144429958,63.13948820338285,93.58174144429958
21,2015,Malta,99.77120295844128,109.1614338251181,109.1614338251181,84.51207780009143,98.59742410010666,91.55475095009905,109.1614338251181,117.37788583346033,111.50899154178731,88.03341437509525,111.50899154178731,95.07608752510286,89.20719323342985,80.99074122508762,86.85963551676063,76.2956257917492,65.73161606673779,73.94806807508,63.38405835006857,57.515164058395555,80.99074122508762,63.38405835006857,71.6005103584108,77.46940465008382,58.68894291673016,58.68894291673016,62.21027949173397,68.07917378340699,56.341385200060955,79.81696236675302,76.2956257917492,68.07917378340699,64.55783720840317,55.16760634172635,73.94806807508,70.42673150007619,71.6005103584108,62.21027949173397,63.38405835006857,55.16760634172635,63.38405835006857,78.64318350841842,73.94806807508,78.64318350841842,43.42981775838032,70.42673150007619,72.7742892167454,80.99074122508762,79.81696236675302,71.6005103584108,71.6005103584108,86.85963551676063,102.11876067511048
