,basic_mean,weighted_mean,europe_as_country
0,0.8725432617059953,0.8679041787473036,0.8597475054535434
1,0.8148542505470208,0.8291537807033906,0.8260572038164087
2,0.8573569666664339,0.860831890772967,0.8543642990511569
3,0.8250703506427522,0.8367309224535371,0.8329575660920863
4,0.7992326093846079,0.8132701032611144,0.81094121523282
5,0.8741517113684872,0.8753270168209601,0.8672084819322804
6,0.8175533994270453,0.8311176690000087,0.8278501008589486
7,0.8473344111688568,0.8538133545307105,0.8482836906607767
8,0.8625450137465234,0.8671479976897482,0.860250215444074
9,0.8585663199289348,0.8635222020371179,0.8569947759172906
10,0.8781658069183533,0.8726836595194046,0.8639378905103372
11,0.8285725075989908,0.8401806065946478,0.8361789888731851
12,0.814664123589095,0.8261070029447166,0.8229472099908707
13,0.8068871614879475,0.8200540424349345,0.8173477277931094
14,0.8012786549252943,0.8143750620607598,0.8119336234480639
15,0.8560896007656508,0.8643504571380418,0.8581415823276839
16,0.8715046894674254,0.8755869980970972,0.8678197109759263
17,0.8163378244894876,0.8304813775394627,0.827297893469724
18,0.8470857312853043,0.8536740276077834,0.8481677373108708
19,0.842077281478335,0.8511553044898729,0.8461173470235909
20,0.8341339303568175,0.8406465760868642,0.8361129634609388
21,0.7907385715355292,0.8063140038528722,0.8043592348864346
22,0.8254305346967373,0.8375962629001255,0.833814006240183
23,0.786435981683406,0.8016609264758576,0.7998527730397549
24,0.949467168319126,0.9234896748774243,0.905231958559414
25,0.8591085755610767,0.8631716615537518,0.8565679958278992
26,0.8384971805327976,0.8442438468436199,0.8393713734317854
27,0.8022342721454166,0.8155787783427345,0.813099355974169
28,0.8064562361710544,0.8211336692755018,0.8184843186720272
29,0.8247682472565954,0.836916806935027,0.8331760706895629
30,0.7976747511524687,0.8122979338236446,0.8100487791520069
31,0.8177041228864843,0.8288372558458452,0.8254963758733268
32,0.8083546296510716,0.8198786778900703,0.817057361241794
33,0.8211824056331267,0.8322355713475427,0.8286863592346827
34,0.8285193725327901,0.8379945402961482,0.8339351260290241
35,0.7932894665312715,0.8065805138588741,0.8044829243799116
36,0.7989528989716718,0.8128916817308742,0.8105728321779792
37,0.8319617821479787,0.8436621018320546,0.8394347551449642
38,0.8155942060926401,0.8273223563191785,0.8241181318862938
39,0.8497340464654544,0.8599635845037129,0.8543519061452793
40,0.8144653941694905,0.8253383349877269,0.8221741943970363
41,0.8067978867783298,0.81918771617213,0.816466716900461
42,0.819140454104149,0.8309404253575278,0.8275337570295488
43,0.8892460165437486,0.8874618155340744,0.8776581935330983
44,0.8109809764810362,0.8243652903662481,0.8214550998230417
45,0.8387256070617668,0.8509404948763256,0.8462460267830966
46,0.8166509650360316,0.8280444507062974,0.8247712735779066
47,0.8934729052381063,0.8921430522483035,0.8818743428622112
48,0.8394880762153263,0.8504021414667208,0.8456136983569142
49,0.8507724712098379,0.8565871091801351,0.8507559064674908
50,0.8365446368219083,0.8485873029654333,0.8440470765018743
51,0.8196421011361045,0.8303621275527375,0.8268960609060054
52,0.8103794590423061,0.8234723242114917,0.8205864016970639
53,0.8091298874326802,0.8210048595024368,0.8181528801770557
54,0.8191396646391158,0.8328452208314687,0.8294891117762034
55,0.8412785970736352,0.8504639693405837,0.8454900389551684
56,0.8964317895708934,0.8909473893472284,0.8802207008869406
57,0.8989218505170563,0.8993649416040598,0.8885038095177101
58,0.8282531772649716,0.8389316092143975,0.8349246802708904
59,0.8054017017009842,0.8184134771819178,0.8157762862071171
60,0.9635605529243652,0.9306783561760221,0.9101582402294844
61,0.8357659464251748,0.8463308947513478,0.8418041173651645
62,0.8114245425667088,0.8203387374515968,0.8172857247706353
63,0.8822484061627741,0.8765345987533131,0.8673609044583019
64,0.7926867278206355,0.8076196127473472,0.8055790374272672
65,0.8284598912212882,0.8378096517634898,0.8337504803472839
66,0.7931209222530682,0.8089942398833764,0.8069546336337684
67,0.830741359460602,0.8414297086481748,0.8372567244816681
68,0.8373075641153124,0.8497877044275862,0.8452046534589641
69,0.8621376935552058,0.8628903140005342,0.8559057400356358
70,0.8110906690912124,0.824528885235204,0.8216142583797442
71,0.8803459708354826,0.878250665224833,0.8693965074794321
72,0.8063904444768999,0.8189911578531457,0.8162955548681566
73,0.7861050891844273,0.8011716808968046,0.7993720061642207
74,0.7792128157560514,0.7954180315441471,0.7938499181087377
75,0.7880004965965964,0.8034169741061686,0.8015581199079634
76,0.8142998688835263,0.8250579352969353,0.8218998525839416
77,0.8439044282199849,0.8506755558023702,0.8454262451809588
78,0.8264813670423377,0.840816781535967,0.8370259700398619
79,0.8338453204014128,0.8452917964994576,0.84092654160074
80,0.8413103239202375,0.8474852753909355,0.8424163720731103
81,0.8677643273762876,0.8742053328253919,0.8668722308903043
82,0.8347308738303905,0.8430362570914383,0.8385161646782443
83,0.7996825369380466,0.8142590898491778,0.8119222107039431
84,0.8174277760306167,0.8301803511943086,0.8268988863126616
85,0.8733109152036223,0.8770191234562557,0.8690611905584996
86,0.8336476057405992,0.84192385036018,0.8374792157103073
87,0.8420895745875586,0.8516512178997869,0.8466267351758046
88,0.8595136555017232,0.8665370646061183,0.8599881564873867
89,0.8387557307371821,0.8493960845807589,0.844653989424604
90,0.8433672109465037,0.8535960219472546,0.8484929466758446
91,0.8184281424127919,0.8303295034914533,0.826967376477404
92,0.8437651462750047,0.8507288615950984,0.8454963759498892
93,0.8856694466385465,0.8897410224621921,0.8804961570557672
94,0.8159666963442886,0.8272360991195761,0.8239984895705798
95,0.8154007393117441,0.8261567522849302,0.822937101878727
96,0.8076210456814329,0.8207078632180729,0.8179629885508326
97,0.8271623351435913,0.8352350051772832,0.8312228051073063
98,0.815675084642806,0.8278288184217176,0.8246313529827647
99,0.7952093698354681,0.810515145902779,0.8083820693692307
100,0.8540335711392045,0.8583705380607469,0.8522181421295533
101,0.9153688835202305,0.9002169402010756,0.8869080685602887
102,0.8586017931584464,0.862238484167021,0.8556663153159578
103,0.8337564457222858,0.8464414439321054,0.8421174622219996
104,0.8880762126555612,0.8822207234379182,0.872420847972512
105,0.7842959031104563,0.7987761173889972,0.7970263262714478
106,0.8410945185358637,0.8477621352339672,0.8427251464578229
107,0.8484819782067772,0.8579624711388617,0.8524311461516427
108,0.8073468603176699,0.819913318302639,0.8171693414858276
109,0.8437130873529675,0.8510868986291029,0.845871148866626
110,0.885745335781215,0.8851368177549231,0.8757526096340925
111,0.9058023656435259,0.8935929072187112,0.8815544324450127
112,0.8137432613841257,0.8244683546007161,0.8213401316548021
113,0.8410800124047169,0.8492178180826594,0.8442273603301793
114,0.8202631801846234,0.8317321201049473,0.8282497360426224
115,0.8175069947111376,0.8293554710345513,0.8260454087997067
116,0.8228316778132264,0.8349056760284462,0.8312837915103699
117,0.7902180957916847,0.8056135734117,0.8036747444400723
118,0.7876736012647946,0.8033660853873447,0.8015233888372545
119,0.8679266917798277,0.8713038693458037,0.8638633632700828
120,0.7960177727015754,0.8092483218971906,0.8070387957538573
121,0.8109450912990201,0.8230869740670304,0.8201472256139568
122,0.8103692903444942,0.823496162103418,0.8206116192184653
123,0.8439611796155067,0.8515641481980311,0.8463361515775006
124,0.7933838584202519,0.8078845323609423,0.8058082439911038
125,0.7846266291240153,0.7990044598731227,0.7972420230495845
126,0.8438302044069707,0.85346433503335,0.8483077543961286
127,0.8194484387811181,0.8333055671680363,0.8299352203171415
128,0.8379878412680555,0.8503733628743128,0.845737990913085
129,0.8180429377347618,0.8287368717649929,0.8253641906731024
130,0.8567738545376137,0.8624645161101103,0.8561179265892913
131,0.8321606550321553,0.8409914917985654,0.8366669384613574
132,0.8447673188023792,0.8532640872158678,0.8480002487640115
133,0.8331629365105576,0.8429454334212545,0.8385796548336154
134,0.8231306011924092,0.8324455553788735,0.828727218932962
135,0.826091181156669,0.8360804612821815,0.8321944955959049
136,0.811497328120729,0.8232145925459503,0.8202345307489438
137,0.8363596087838086,0.8478292396792629,0.8432859670411793
138,0.8334077285433432,0.840693466060901,0.8362351512304306
139,0.8999089976271087,0.8954503789777937,0.8843446448360017
140,0.8288660390565628,0.8398213317616466,0.8357817824690292
141,0.8272156556461445,0.8397325958745664,0.8358452057976498
142,0.8083116622995151,0.8208523617278782,0.8180591073458351
143,0.7946181851166114,0.8093202438542307,0.8071989642547255
144,0.8423274543709593,0.8509780906034538,0.8459081513040386
145,0.7968973696692879,0.8118256806724702,0.8096156108997024
146,0.9224657852351137,0.910112782040039,0.8959576773507182
147,0.8129115195957358,0.8256009802395721,0.822570149221342
148,0.831962087142369,0.8444407991218402,0.8402353515651305
149,0.8666341407661977,0.8681189050640916,0.8607419534508519
150,0.7968075282798187,0.811319833050172,0.8091048953492083
151,0.8800797893834691,0.876304907735054,0.867423410082088
152,0.8770901145758516,0.8823555083767889,0.8740584340826951
153,0.8289133347132551,0.8357398114898296,0.8315735608106021
154,0.8256032439943598,0.8402638249688026,0.8365376544096866
155,0.8082748840960546,0.821082983764639,0.8182982629225238
156,0.7953141927605022,0.8110202315986232,0.8088906978506557
157,0.8365608858908313,0.8461438255442274,0.8415310466525713
158,0.8952250022304552,0.8884974342359843,0.8778721110842171
159,0.8363541149448335,0.848621980668194,0.8441018835154538
160,0.8133336601794423,0.8273304272225801,0.8243097027868813
161,0.809821624359001,0.8215679517602629,0.8186768550234584
162,0.7945582549844326,0.8089333592113787,0.8068078362160439
163,0.8456929572142953,0.8500651520499904,0.8445986825150313
164,0.8136183146714484,0.8267395029631542,0.8236812602496543
165,0.8008401686393058,0.8146423936602456,0.8122369531076712
166,0.8784106912905012,0.8796529381757289,0.8711024210422897
167,0.8420392183223915,0.8517700286846221,0.8467544122685285
168,0.8441395511163655,0.8532772977704037,0.8480818364417971
169,0.8297565660136555,0.8424632769489037,0.838413592804908
170,0.8481056230055344,0.8501041526513751,0.8443641265419697
171,0.8690829027924802,0.8747626375695418,0.8672797417265873
172,0.8687270664575023,0.8734251973787115,0.8659476340166469
173,0.8420792197395484,0.8499206829174631,0.8448451834563294
174,0.8636741014237217,0.8668416584373889,0.8597950868719982
175,0.8045963806949761,0.8189093709055748,0.816341537311071
176,0.8399673453969316,0.8462807150915461,0.8413173149056773
177,0.8159451427825299,0.8263496996834122,0.8230895865843562
178,0.8632174481362858,0.8608322297855885,0.8536371976976226
179,0.8169775596556058,0.8296883375129642,0.826431609559105
180,0.8537394575456949,0.8568922102689994,0.8507262218746416
181,0.8129648829900242,0.8254697705401337,0.8224312958424487
182,0.8579766354969766,0.8676775261441305,0.8613452372424047
183,0.8542038592643568,0.8555801583444462,0.8493142074138539
184,0.7993471105744553,0.8145447296799985,0.8122357017163495
185,0.8537592764878785,0.8582360199769001,0.8521114687842487
186,0.8230925137748143,0.8331302405836675,0.8294352017004285
187,0.8272126520882562,0.8364273462435585,0.8324461038563038
188,0.8466882857595356,0.8548000533210975,0.8493723751629102
189,0.8184260646409698,0.8292041522366252,0.825811433939664
190,0.7928829135233741,0.8082560324868847,0.8062163091832272
191,0.8098929089592469,0.8241068380295732,0.8212736599572238
192,0.8177851397413983,0.8317155099198448,0.8284439927373058
193,0.7951733624266474,0.8100006655445775,0.8078595113781927
194,0.8322353511475999,0.842947030542746,0.8386725927346087
195,0.8437481600643415,0.8535538385595998,0.8484087212023961
196,0.8043045907680078,0.819129204787469,0.8165868187990569
197,0.908138331559033,0.8953375495724759,0.8829978890909411
198,0.8305212569273733,0.8383902000627163,0.834148518316802
199,0.840380457924049,0.8495415050643953,0.8446346582792535
200,0.8384861734040283,0.8497611491321425,0.8450573603156738
201,0.807717159672559,0.8228063802912122,0.820104162278825
202,0.8041689383586038,0.8194737335936559,0.8169483867880204
203,0.8698623085556341,0.8729942472893666,0.8653593381613968
204,0.8616445601533809,0.8621279021547144,0.8551788059435035
205,0.8342300982823114,0.8443348986418305,0.8399038012934653
206,0.8478005705281267,0.8542212378644923,0.8486522069177215
207,0.8074969836741319,0.8201754012818844,0.8174266835461405
208,0.8311526143687805,0.8441754897925874,0.8400404391475788
209,0.8741383636901713,0.8709519304705571,0.862691851929399
210,0.8739389555849725,0.8750100479240165,0.8669096000374418
211,0.7945894530056674,0.809719387329973,0.8076077920186207
212,0.8598134139127076,0.8653566826670273,0.8587359702448926
213,0.804006351540631,0.8175887885422957,0.8150320789278955
214,0.7983488226860719,0.81271693872972,0.8104335636990581
215,0.8437161524473141,0.8509867188232182,0.8457675457106456
216,0.8434006629027951,0.8493231412332449,0.8440861462276303
217,0.7927281456598014,0.8072437903945664,0.80519341368508
218,0.8298448090801686,0.8402452320756826,0.8361244281952641
219,0.8397776078647952,0.8493934956850593,0.8445453563166732
220,0.8322420209208146,0.8440433494049153,0.8397995955904671
221,0.805812387782741,0.8182063833628198,0.8155340799425205
222,0.8338115892742947,0.8451260547049197,0.8407593869373102
223,0.8724500202279019,0.8713971254855192,0.8633764277110647
224,0.7950327665069388,0.8097021776259573,0.8075635207723666
225,0.883314863885504,0.8840131542057341,0.8749295632194569
226,0.8953343555025561,0.8901713818955235,0.8795806794845572
227,0.8780469552703959,0.87822804041319,0.869683070616739
228,0.8423986238988236,0.852609304497867,0.8475803384448485
229,0.8601623225797107,0.8610725579532137,0.8542713302226438
230,0.9544868418191809,0.9323409021872863,0.9133908874260714
231,0.8784982599819434,0.8834731916950493,0.875021659695581
232,0.8092388597371882,0.823956684733162,0.821169076318883
233,0.8622722601812953,0.8647050315189532,0.8577638405531727
234,0.8673946036408072,0.8642438667952915,0.8566347080400428
235,0.8315857174361335,0.8437699976245602,0.8395820652241964
236,0.7986891722931819,0.8128574704577277,0.810555092893962
237,0.8219220538477834,0.8374088251108555,0.833932225698369
238,0.8295637036173527,0.8401141125086556,0.8360164741311444
239,0.839781982877026,0.8482979590977578,0.843416574648301
240,0.8384892675273922,0.8475841416975599,0.8428160960683024
241,0.8383139989297134,0.8438416126739493,0.8389754949214172
